date,store_nbr,family,predicted_sales
2017-08-31,16,PLAYERS AND ELECTRONICS,0.5365498125772299
2017-08-31,16,POULTRY,55.89849456982234
2017-08-31,16,PREPARED FOODS,31.337115758148258
2017-08-31,16,PRODUCE,370.4303439250078
2017-08-31,16,SCHOOL AND OFFICE SUPPLIES,0.26421217737565994
2017-08-31,16,SEAFOOD,0.26421217737565994
2017-09-01,16,AUTOMOTIVE,1.9552337366585613
2017-09-01,16,BABY CARE,1.9552337366585613
2017-09-01,16,BEAUTY,1.9552337366585613
2017-09-01,16,BEVERAGES,1012.6742524895238
2017-09-01,16,BOOKS,1.5600990496729126
2017-09-01,16,BREAD/BAKERY,145.1942872819171
2017-09-01,16,CELEBRATION,2.996220179004327
2017-09-01,16,CLEANING,926.6954898182711
2017-09-01,16,DAIRY,207.3306253056605
2017-09-01,16,DELI,166.12507853384056
2017-09-01,16,EGGS,127.12385407785145
2017-09-01,16,FROZEN FOODS,43.10186416976405
2017-09-01,16,GROCERY I,1789.3413418120758
2017-09-01,16,GROCERY II,3.3720168735707414
2017-09-01,16,HARDWARE,1.5129700400897548
2017-09-01,16,HOME AND KITCHEN I,6.696086928609256
2017-09-01,16,HOME AND KITCHEN II,7.26341031430653
2017-09-01,16,HOME APPLIANCES,1.5129700400897548
2017-09-01,16,HOME CARE,161.9382197975932
2017-09-01,16,LADIESWEAR,1.5129700400897548
2017-09-01,16,LAWN AND GARDEN,1.5129700400897548
2017-09-01,16,LINGERIE,1.9081047270754035
2017-09-01,16,"LIQUOR,WINE,BEER",42.95942697008877
2017-09-01,16,MAGAZINES,1.9081047270754035
2017-09-01,16,MEATS,56.84502567149126
2017-09-01,16,PERSONAL CARE,144.76545743241226
2017-09-01,16,PET SUPPLIES,4.044319739526699
2017-09-01,16,PLAYERS AND ELECTRONICS,4.044319739526699
2017-09-01,16,POULTRY,65.17052475548736
2017-09-01,16,PREPARED FOODS,34.27651831659137
2017-09-01,16,PRODUCE,422.8366092482562
2017-09-01,16,SCHOOL AND OFFICE SUPPLIES,1.5302624445055817
2017-09-01,16,SEAFOOD,1.5302624445055817
2017-09-02,16,AUTOMOTIVE,3.5633609479507915
2017-09-02,16,BABY CARE,2.6496239923893943
2017-09-02,16,BEAUTY,2.883639096507747
2017-09-02,16,BEVERAGES,1202.6115107751368
2017-09-02,16,BOOKS,2.6496239923893943
2017-09-02,16,BREAD/BAKERY,183.50429788403616
2017-09-02,16,CELEBRATION,4.905359714423042
2017-09-02,16,CLEANING,953.6175566870742
2017-09-02,16,DAIRY,270.9704807290848
2017-09-02,16,DELI,179.46259337875983
2017-09-02,16,EGGS,134.29468449088216
2017-09-02,16,FROZEN FOODS,58.984944720115536
2017-09-02,16,GROCERY I,1920.5449837856063
2017-09-02,16,GROCERY II,4.496403939947262
2017-09-02,16,HARDWARE,2.602494982806236
2017-09-02,16,HOME AND KITCHEN I,13.80302898411005
2017-09-02,16,HOME AND KITCHEN II,9.281741128707562
2017-09-02,16,HOME APPLIANCES,2.602494982806236
2017-09-02,16,HOME CARE,174.82886908308555
2017-09-02,16,LADIESWEAR,2.602494982806236
2017-09-02,16,LAWN AND GARDEN,2.602494982806236
2017-09-02,16,LINGERIE,3.5162319383676333
2017-09-02,16,"LIQUOR,WINE,BEER",59.943945949543874
2017-09-02,16,MAGAZINES,2.602494982806236
2017-09-02,16,MEATS,50.08804058237475
2017-09-02,16,PERSONAL CARE,165.92100846410167
2017-09-02,16,PET SUPPLIES,3.6936653719178025
2017-09-02,16,PLAYERS AND ELECTRONICS,3.9276804760361523
2017-09-02,16,POULTRY,68.28868770746811
2017-09-02,16,PREPARED FOODS,33.962346575810336
2017-09-02,16,PRODUCE,507.894681843614
2017-09-02,16,SCHOOL AND OFFICE SUPPLIES,2.602494982806236
2017-09-02,16,SEAFOOD,2.602494982806236
2017-09-03,16,AUTOMOTIVE,5.674070747934273
2017-09-03,16,BABY CARE,2.8593621866527505
2017-09-03,16,BEAUTY,3.0933772907711035
2017-09-03,16,BEVERAGES,1417.794885707031
2017-09-03,16,BOOKS,2.8593621866527505
2017-09-03,16,BREAD/BAKERY,237.02168416719977
2017-09-03,16,CELEBRATION,6.162595966041632
2017-09-03,16,CLEANING,1070.4136623629067
2017-09-03,16,DAIRY,327.7015264597285
2017-09-03,16,DELI,241.7345133454979
2017-09-03,16,EGGS,178.2463136638846
2017-09-03,16,FROZEN FOODS,54.08956486462848
2017-09-03,16,GROCERY I,2621.748262569605
2017-09-03,16,GROCERY II,5.377836134795465
2017-09-03,16,HARDWARE,2.8122331770695923
2017-09-03,16,HOME AND KITCHEN I,13.20942261992209
2017-09-03,16,HOME AND KITCHEN II,14.408909007490667
2017-09-03,16,HOME APPLIANCES,2.8122331770695923
2017-09-03,16,HOME CARE,247.1132097444836
2017-09-03,16,LADIESWEAR,2.8122331770695923
2017-09-03,16,LAWN AND GARDEN,2.8122331770695923
2017-09-03,16,LINGERIE,5.348349359424233
2017-09-03,16,"LIQUOR,WINE,BEER",50.00781264327994
2017-09-03,16,MAGAZINES,2.8122331770695923
2017-09-03,16,MEATS,58.289489952849564
2017-09-03,16,PERSONAL CARE,208.47887327621652
2017-09-03,16,PET SUPPLIES,3.6936653719178025
2017-09-03,16,PLAYERS AND ELECTRONICS,4.607402327479193
2017-09-03,16,POULTRY,72.14617981495478
2017-09-03,16,PREPARED FOODS,42.29752008273055
2017-09-03,16,PRODUCE,648.2356913646324
2017-09-03,16,SCHOOL AND OFFICE SUPPLIES,2.8122331770695923
2017-09-03,16,SEAFOOD,3.7259701326309895
2017-09-04,16,AUTOMOTIVE,2.233812524727092
2017-09-04,16,BABY CARE,0.994551914750947
2017-09-04,16,BEAUTY,0.994551914750947
2017-09-04,16,BEVERAGES,1082.4422192301877
2017-09-04,16,BOOKS,0.994551914750947
2017-09-04,16,BREAD/BAKERY,170.46345297538446
2017-09-04,16,CELEBRATION,2.1007917395839404
2017-09-04,16,CLEANING,880.027316980667
2017-09-04,16,DAIRY,248.86267221698705
2017-09-04,16,DELI,170.46345297538446
2017-09-04,16,EGGS,249.3818788061231
2017-09-04,16,FROZEN FOODS,27.575675344348454
2017-09-04,16,GROCERY I,1911.678960733778
2017-09-04,16,GROCERY II,2.340114837829439
2017-09-04,16,HARDWARE,0.9474229051677884
2017-09-04,16,HOME AND KITCHEN I,9.89256510974749
2017-09-04,16,HOME AND KITCHEN II,10.852384022928195
2017-09-04,16,HOME APPLIANCES,0.9474229051677884
2017-09-04,16,HOME CARE,181.52314387228307
2017-09-04,16,LADIESWEAR,0.9474229051677884
2017-09-04,16,LAWN AND GARDEN,0.9474229051677884
2017-09-04,16,LINGERIE,1.8345364829044775
2017-09-04,16,"LIQUOR,WINE,BEER",22.600038576201996
2017-09-04,16,MAGAZINES,0.9474229051677884
2017-09-04,16,MEATS,52.323911539457214
2017-09-04,16,PERSONAL CARE,170.2689316214619
2017-09-04,16,PET SUPPLIES,1.8345364829044775
2017-09-04,16,PLAYERS AND ELECTRONICS,1.8345364829044775
2017-09-04,16,POULTRY,57.47822720697626
2017-09-04,16,PREPARED FOODS,38.48400292588697
2017-09-04,16,PRODUCE,516.8421268333806
2017-09-04,16,SCHOOL AND OFFICE SUPPLIES,0.9474229051677884
2017-09-04,16,SEAFOOD,1.8345364829044775
2017-09-05,16,AUTOMOTIVE,1.0823804863534245
2017-09-05,16,BABY CARE,0.4260087802496454
2017-09-05,16,BEAUTY,0.4260087802496454
2017-09-05,16,BEVERAGES,1109.412258761284
2017-09-05,16,BOOKS,0.4260087802496454
2017-09-05,16,BREAD/BAKERY,161.40964728896773
2017-09-05,16,CELEBRATION,0.9493597012102729
2017-09-05,16,CLEANING,876.6254991623946
2017-09-05,16,DAIRY,214.1071604809956
2017-09-05,16,DELI,155.37060075144126
2017-09-05,16,EGGS,167.4020733327686
2017-09-05,16,FROZEN FOODS,25.01241603704287
2017-09-05,16,GROCERY I,1664.0623035600356
2017-09-05,16,GROCERY II,1.0647382521414988
2017-09-05,16,HARDWARE,0.37887977066648726
2017-09-05,16,HOME AND KITCHEN I,5.924240839828611
2017-09-05,16,HOME AND KITCHEN II,8.593362706409897
2017-09-05,16,HOME APPLIANCES,0.37887977066648726
2017-09-05,16,HOME CARE,155.34371413288704
2017-09-05,16,LADIESWEAR,0.37887977066648726
2017-09-05,16,LAWN AND GARDEN,0.37887977066648726
2017-09-05,16,LINGERIE,0.9022306916271149
2017-09-05,16,"LIQUOR,WINE,BEER",11.595380109434993
2017-09-05,16,MAGAZINES,0.37887977066648726
2017-09-05,16,MEATS,51.239073305062604
2017-09-05,16,PERSONAL CARE,141.735397486528
2017-09-05,16,PET SUPPLIES,0.6298930564255444
2017-09-05,16,PLAYERS AND ELECTRONICS,0.6298930564255444
2017-09-05,16,POULTRY,55.88060682307095
2017-09-05,16,PREPARED FOODS,37.938784515642524
2017-09-05,16,PRODUCE,589.7074796620386
2017-09-05,16,SCHOOL AND OFFICE SUPPLIES,0.37887977066648726
2017-09-05,16,SEAFOOD,0.6298930564255444
2017-09-06,16,AUTOMOTIVE,0.4260087802496454
2017-09-06,16,BABY CARE,0.4260087802496454
2017-09-06,16,BEAUTY,0.4260087802496454
2017-09-06,16,BEVERAGES,1033.7958371281259
2017-09-06,16,BOOKS,0.4260087802496454
2017-09-06,16,BREAD/BAKERY,146.9886828998267
2017-09-06,16,CELEBRATION,0.6983464154512155
2017-09-06,16,CLEANING,825.0267124610647
2017-09-06,16,DAIRY,218.31535813387848
2017-09-06,16,DELI,147.3847125942347
2017-09-06,16,EGGS,141.87381109271712
2017-09-06,16,FROZEN FOODS,23.36200855328739
2017-09-06,16,GROCERY I,1477.1634236415784
2017-09-06,16,GROCERY II,0.680704181239289
2017-09-06,16,HARDWARE,0.37887977066648726
2017-09-06,16,HOME AND KITCHEN I,4.030970055881984
2017-09-06,16,HOME AND KITCHEN II,5.5221900731063736
2017-09-06,16,HOME APPLIANCES,0.37887977066648726
2017-09-06,16,HOME CARE,146.40536135002347
2017-09-06,16,LADIESWEAR,0.37887977066648726
2017-09-06,16,LAWN AND GARDEN,0.37887977066648726
2017-09-06,16,LINGERIE,0.37887977066648726
2017-09-06,16,"LIQUOR,WINE,BEER",9.251375488023255
2017-09-06,16,MAGAZINES,0.37887977066648726
2017-09-06,16,MEATS,50.837022538340364
2017-09-06,16,PERSONAL CARE,140.5049946986952
2017-09-06,16,PET SUPPLIES,0.37887977066648726
2017-09-06,16,PLAYERS AND ELECTRONICS,0.37887977066648726
2017-09-06,16,POULTRY,51.89766756640462
2017-09-06,16,PREPARED FOODS,31.707687980881857
2017-09-06,16,PRODUCE,457.4253041904992
2017-09-06,16,SCHOOL AND OFFICE SUPPLIES,0.37887977066648726
2017-09-06,16,SEAFOOD,0.37887977066648726
2017-09-07,16,AUTOMOTIVE,0.8002987692651599
2017-09-07,16,BABY CARE,0.8002987692651599
2017-09-07,16,BEAUTY,0.8002987692651599
2017-09-07,16,BEVERAGES,980.7385693918964
2017-09-07,16,BOOKS,0.8002987692651599
2017-09-07,16,BREAD/BAKERY,139.7154871587642
2017-09-07,16,CELEBRATION,1.086549054831872
2017-09-07,16,CLEANING,805.7633440798576
2017-09-07,16,DAIRY,187.76518099389654
2017-09-07,16,DELI,149.17111531994132
2017-09-07,16,EGGS,138.11688109977385
2017-09-07,16,FROZEN FOODS,25.655048115928707
2017-09-07,16,GROCERY I,1302.7995503667626
2017-09-07,16,GROCERY II,0.7826565350532334
2017-09-07,16,HARDWARE,0.7531697596820015
2017-09-07,16,HOME AND KITCHEN I,2.7114595137680277
2017-09-07,16,HOME AND KITCHEN II,2.9900518926949076
2017-09-07,16,HOME APPLIANCES,0.7531697596820015
2017-09-07,16,HOME CARE,146.7284527923129
2017-09-07,16,LADIESWEAR,0.7531697596820015
2017-09-07,16,LAWN AND GARDEN,0.7531697596820015
2017-09-07,16,LINGERIE,0.7531697596820015
2017-09-07,16,"LIQUOR,WINE,BEER",8.69817060638037
2017-09-07,16,MAGAZINES,0.7531697596820015
2017-09-07,16,MEATS,50.938974892154306
2017-09-07,16,PERSONAL CARE,139.59561114353465
2017-09-07,16,PET SUPPLIES,0.7531697596820015
2017-09-07,16,PLAYERS AND ELECTRONICS,0.7531697596820015
2017-09-07,16,POULTRY,50.938974892154306
2017-09-07,16,PREPARED FOODS,28.370467537254477
2017-09-07,16,PRODUCE,357.38073088266736
2017-09-07,16,SCHOOL AND OFFICE SUPPLIES,0.7531697596820015
2017-09-07,16,SEAFOOD,0.7531697596820015
2017-09-08,16,AUTOMOTIVE,0.08003106707568373
2017-09-08,16,BABY CARE,0.08003106707568373
2017-09-08,16,BEAUTY,0.08003106707568373
2017-09-08,16,BEVERAGES,960.249721641494
2017-09-08,16,BOOKS,0.08003106707568373
2017-09-08,16,BREAD/BAKERY,139.5731180348943
2017-09-08,16,CELEBRATION,0.4448570226880055
2017-09-08,16,CLEANING,678.3144988529178
2017-09-08,16,DAIRY,190.67816891223737
2017-09-08,16,DELI,149.26764647070755
2017-09-08,16,EGGS,133.74608910661627
2017-09-08,16,FROZEN FOODS,42.02832943735708
2017-09-08,16,GROCERY I,1523.556367048938
2017-09-08,16,GROCERY II,0.5511593357903523
2017-09-08,16,HARDWARE,0.03290205749252544
2017-09-08,16,HOME AND KITCHEN I,4.741313882678862
2017-09-08,16,HOME AND KITCHEN II,3.3817313745955935
2017-09-08,16,HOME APPLIANCES,0.03290205749252544
2017-09-08,16,HOME CARE,148.74790135839
2017-09-08,16,LADIESWEAR,0.03290205749252544
2017-09-08,16,LAWN AND GARDEN,0.03290205749252544
2017-09-08,16,LINGERIE,0.03290205749252544
2017-09-08,16,"LIQUOR,WINE,BEER",37.17710511771403
2017-09-08,16,MAGAZINES,0.03290205749252544
2017-09-08,16,MEATS,50.51188543234678
2017-09-08,16,PERSONAL CARE,135.62642310706997
2017-09-08,16,PET SUPPLIES,0.5432996068885757
2017-09-08,16,PLAYERS AND ELECTRONICS,0.5432996068885757
2017-09-08,16,POULTRY,63.8438088802154
2017-09-08,16,PREPARED FOODS,30.628792183255683
2017-09-08,16,PRODUCE,387.92839690513017
2017-09-08,16,SCHOOL AND OFFICE SUPPLIES,0.03290205749252544
2017-09-08,16,SEAFOOD,0.03290205749252544
2017-09-09,16,AUTOMOTIVE,2.012452774831673
2017-09-09,16,BABY CARE,1.4998452917864404
2017-09-09,16,BEAUTY,1.4998452917864404
2017-09-09,16,BEVERAGES,1196.821081953346
2017-09-09,16,BOOKS,1.4998452917864404
2017-09-09,16,BREAD/BAKERY,159.42926345814467
2017-09-09,16,CELEBRATION,2.607157199563684
2017-09-09,16,CLEANING,715.6080494603276
2017-09-09,16,DAIRY,240.949448390002
2017-09-09,16,DELI,161.07048430758329
2017-09-09,16,EGGS,144.89594227390293
2017-09-09,16,FROZEN FOODS,55.74096159876499
2017-09-09,16,GROCERY I,1719.1792117572513
2017-09-09,16,GROCERY II,2.2137109085813744
2017-09-09,16,HARDWARE,1.4527162822032826
2017-09-09,16,HOME AND KITCHEN I,12.848277174460724
2017-09-09,16,HOME AND KITCHEN II,7.477575791957773
2017-09-09,16,HOME APPLIANCES,1.4527162822032826
2017-09-09,16,HOME CARE,167.78714372486567
2017-09-09,16,LADIESWEAR,1.4527162822032826
2017-09-09,16,LAWN AND GARDEN,1.4527162822032826
2017-09-09,16,LINGERIE,1.9653237652485147
2017-09-09,16,"LIQUOR,WINE,BEER",52.509975062399604
2017-09-09,16,MAGAZINES,1.4527162822032826
2017-09-09,16,MEATS,50.28846553907735
2017-09-09,16,PERSONAL CARE,156.28802732110972
2017-09-09,16,PET SUPPLIES,1.731308661130162
2017-09-09,16,PLAYERS AND ELECTRONICS,1.731308661130162
2017-09-09,16,POULTRY,65.25131640634251
2017-09-09,16,PREPARED FOODS,30.771139078614592
2017-09-09,16,PRODUCE,459.673461100359
2017-09-09,16,SCHOOL AND OFFICE SUPPLIES,1.4527162822032826
2017-09-09,16,SEAFOOD,1.4527162822032826
2017-09-10,16,AUTOMOTIVE,3.7374889860828517
2017-09-10,16,BABY CARE,1.4998452917864404
2017-09-10,16,BEAUTY,1.4998452917864404
2017-09-10,16,BEVERAGES,1348.3197368614672
2017-09-10,16,BOOKS,1.4998452917864404
2017-09-10,16,BREAD/BAKERY,210.48418246779394
2017-09-10,16,CELEBRATION,3.947227180346205
2017-09-10,16,CLEANING,833.4254874525196
2017-09-10,16,DAIRY,287.4134667283204
2017-09-10,16,DELI,206.4430844394942
2017-09-10,16,EGGS,166.2523945652419
2017-09-10,16,FROZEN FOODS,52.91485289778113
2017-09-10,16,GROCERY I,2148.967965943035
2017-09-10,16,GROCERY II,3.3431548926919903
2017-09-10,16,HARDWARE,1.4527162822032826
2017-09-10,16,HOME AND KITCHEN I,11.4405548389218
2017-09-10,16,HOME AND KITCHEN II,13.562656675993399
2017-09-10,16,HOME APPLIANCES,1.4527162822032826
2017-09-10,16,HOME CARE,221.9761877065099
2017-09-10,16,LADIESWEAR,1.4527162822032826
2017-09-10,16,LAWN AND GARDEN,1.4527162822032826
2017-09-10,16,LINGERIE,3.3136681173207583
2017-09-10,16,"LIQUOR,WINE,BEER",50.28846553907735
2017-09-10,16,MAGAZINES,1.4527162822032826
2017-09-10,16,MEATS,54.983802239824755
2017-09-10,16,PERSONAL CARE,183.7331628145117
2017-09-10,16,PET SUPPLIES,2.4849485884703943
2017-09-10,16,PLAYERS AND ELECTRONICS,3.094767749359131
2017-09-10,16,POULTRY,69.68909777534512
2017-09-10,16,PREPARED FOODS,43.65204279601649
2017-09-10,16,PRODUCE,588.9038248287993
2017-09-10,16,SCHOOL AND OFFICE SUPPLIES,1.4527162822032826
2017-09-10,16,SEAFOOD,1.9653237652485147
2017-09-11,16,AUTOMOTIVE,0.733964175558376
2017-09-11,16,BABY CARE,-0.5501827877842493
2017-09-11,16,BEAUTY,-0.5501827877842493
2017-09-11,16,BEVERAGES,1021.4807500443437
2017-09-11,16,BOOKS,-0.5501827877842493
2017-09-11,16,BREAD/BAKERY,157.8358853578182
2017-09-11,16,CELEBRATION,0.733964175558376
2017-09-11,16,CLEANING,659.5438296690494
2017-09-11,16,DAIRY,226.94664319009496
2017-09-11,16,DELI,151.2174401561964
2017-09-11,16,EGGS,211.68686792470947
2017-09-11,16,FROZEN FOODS,28.831486101316138
2017-09-11,16,GROCERY I,1536.9978761628547
2017-09-11,16,GROCERY II,-0.1707916363902421
2017-09-11,16,HARDWARE,-0.5973117973674076
2017-09-11,16,HOME AND KITCHEN I,7.8140295437457645
2017-09-11,16,HOME AND KITCHEN II,7.8140295437457645
2017-09-11,16,HOME APPLIANCES,-0.5973117973674076
2017-09-11,16,HOME CARE,157.93932892945458
2017-09-11,16,LADIESWEAR,-0.5973117973674076
2017-09-11,16,LAWN AND GARDEN,-0.5973117973674076
2017-09-11,16,LINGERIE,-0.20027841176147423
2017-09-11,16,"LIQUOR,WINE,BEER",23.921515295879942
2017-09-11,16,MAGAZINES,-0.5973117973674076
2017-09-11,16,MEATS,48.89922600176711
2017-09-11,16,PERSONAL CARE,142.87920773746274
2017-09-11,16,PET SUPPLIES,-0.28892934849060187
2017-09-11,16,PLAYERS AND ELECTRONICS,-0.20027841176147423
2017-09-11,16,POULTRY,52.804158158118796
2017-09-11,16,PREPARED FOODS,36.40546735988525
2017-09-11,16,PRODUCE,457.1305780724805
2017-09-11,16,SCHOOL AND OFFICE SUPPLIES,-0.5973117973674076
2017-09-11,16,SEAFOOD,-0.28892934849060187
2017-09-12,16,AUTOMOTIVE,-0.23249118560990004
2017-09-12,16,BABY CARE,-0.32218886593066765
2017-09-12,16,BEAUTY,-0.32218886593066765
2017-09-12,16,BEVERAGES,968.3503449585711
2017-09-12,16,BOOKS,-0.32218886593066765
2017-09-12,16,BREAD/BAKERY,163.16823360345185
2017-09-12,16,CELEBRATION,-0.23249118560990004
2017-09-12,16,CLEANING,707.8355123103167
2017-09-12,16,DAIRY,212.59127953029977
2017-09-12,16,DELI,159.77455112131148
2017-09-12,16,EGGS,160.9565116240393
2017-09-12,16,FROZEN FOODS,22.351004303798447
2017-09-12,16,GROCERY I,1415.2492840255875
2017-09-12,16,GROCERY II,-0.33983110014259377
2017-09-12,16,HARDWARE,-0.3693178755138259
2017-09-12,16,HOME AND KITCHEN I,3.4237836759558333
2017-09-12,16,HOME AND KITCHEN II,5.328025995182204
2017-09-12,16,HOME APPLIANCES,-0.3693178755138259
2017-09-12,16,HOME CARE,144.65882197940496
2017-09-12,16,LADIESWEAR,-0.3693178755138259
2017-09-12,16,LAWN AND GARDEN,-0.3693178755138259
2017-09-12,16,LINGERIE,-0.3693178755138259
2017-09-12,16,"LIQUOR,WINE,BEER",11.65204538997191
2017-09-12,16,MAGAZINES,-0.3693178755138259
2017-09-12,16,MEATS,52.71392228203554
2017-09-12,16,PERSONAL CARE,137.98002381042184
2017-09-12,16,PET SUPPLIES,-0.3693178755138259
2017-09-12,16,PLAYERS AND ELECTRONICS,-0.3693178755138259
2017-09-12,16,POULTRY,50.79586947303243
2017-09-12,16,PREPARED FOODS,38.941063394429854
2017-09-12,16,PRODUCE,500.1052945658555
2017-09-12,16,SCHOOL AND OFFICE SUPPLIES,-0.3693178755138259
2017-09-12,16,SEAFOOD,-0.3693178755138259
2017-09-13,16,AUTOMOTIVE,-0.32218886593066765
2017-09-13,16,BABY CARE,-0.32218886593066765
2017-09-13,16,BEAUTY,-0.32218886593066765
2017-09-13,16,BEVERAGES,1045.6788145847268
2017-09-13,16,BOOKS,-0.32218886593066765
2017-09-13,16,BREAD/BAKERY,146.26813586271197
2017-09-13,16,CELEBRATION,-0.32218886593066765
2017-09-13,16,CLEANING,854.418994799195
2017-09-13,16,DAIRY,204.07537190491317
2017-09-13,16,DELI,145.5240834053691
2017-09-13,16,EGGS,142.00029884774003
2017-09-13,16,FROZEN FOODS,19.588455872889483
2017-09-13,16,GROCERY I,1337.3850717274172
2017-09-13,16,GROCERY II,-0.33983110014259377
2017-09-13,16,HARDWARE,-0.3693178755138259
2017-09-13,16,HOME AND KITCHEN I,1.0697946807371552
2017-09-13,16,HOME AND KITCHEN II,2.709404174423162
2017-09-13,16,HOME APPLIANCES,-0.3693178755138259
2017-09-13,16,HOME CARE,141.87352981245746
2017-09-13,16,LADIESWEAR,-0.3693178755138259
2017-09-13,16,LAWN AND GARDEN,-0.3693178755138259
2017-09-13,16,LINGERIE,-0.3693178755138259
2017-09-13,16,"LIQUOR,WINE,BEER",8.65002798694682
2017-09-13,16,MAGAZINES,-0.3693178755138259
2017-09-13,16,MEATS,49.735224444968175
2017-09-13,16,PERSONAL CARE,139.5476645503666
2017-09-13,16,PET SUPPLIES,-0.3693178755138259
2017-09-13,16,PLAYERS AND ELECTRONICS,-0.3693178755138259
2017-09-13,16,POULTRY,50.79586947303243
2017-09-13,16,PREPARED FOODS,28.02663153838907
2017-09-13,16,PRODUCE,424.0458210964891
2017-09-13,16,SCHOOL AND OFFICE SUPPLIES,-0.3693178755138259
2017-09-13,16,SEAFOOD,-0.3693178755138259
2017-09-14,16,AUTOMOTIVE,-0.22023651211672388
2017-09-14,16,BABY CARE,-0.22023651211672388
2017-09-14,16,BEAUTY,-0.22023651211672388
2017-09-14,16,BEVERAGES,989.2489518178178
2017-09-14,16,BOOKS,-0.22023651211672388
2017-09-14,16,BREAD/BAKERY,142.10225120155397
2017-09-14,16,CELEBRATION,-0.08721572697357233
2017-09-14,16,CLEANING,813.9205287748763
2017-09-14,16,DAIRY,176.29279291784212
2017-09-14,16,DELI,145.62603575918305
2017-09-14,16,EGGS,138.4917856554777
2017-09-14,16,FROZEN FOODS,24.55325002255649
2017-09-14,16,GROCERY I,1187.936561605681
2017-09-14,16,GROCERY II,-0.2378787463286502
2017-09-14,16,HARDWARE,-0.26736552169988204
2017-09-14,16,HOME AND KITCHEN I,0.4643321619710407
2017-09-14,16,HOME AND KITCHEN II,0.8935083349702196
2017-09-14,16,HOME APPLIANCES,-0.26736552169988204
2017-09-14,16,HOME CARE,140.3342613168328
2017-09-14,16,LADIESWEAR,-0.26736552169988204
2017-09-14,16,LAWN AND GARDEN,-0.26736552169988204
2017-09-14,16,LINGERIE,-0.26736552169988204
2017-09-14,16,"LIQUOR,WINE,BEER",7.564353845260416
2017-09-14,16,MAGAZINES,-0.26736552169988204
2017-09-14,16,MEATS,49.83717679878212
2017-09-14,16,PERSONAL CARE,139.64961690418053
2017-09-14,16,PET SUPPLIES,-0.26736552169988204
2017-09-14,16,PLAYERS AND ELECTRONICS,-0.26736552169988204
2017-09-14,16,POULTRY,49.83717679878212
2017-09-14,16,PREPARED FOODS,27.26866944388226
2017-09-14,16,PRODUCE,339.649455292096
2017-09-14,16,SCHOOL AND OFFICE SUPPLIES,-0.26736552169988204
2017-09-14,16,SEAFOOD,-0.26736552169988204
